254,-1106.439647,1.63E-10,149991.0615,6443398.473
255,-1106.443614,1.63E-10,149982.365,6443382.025
256,-1106.447031,1.63E-10,149974.8013,6443367.895
257,-1106.451109,1.63E-10,149965.6933,6443351.084
258,-1106.455096,1.63E-10,149956.9641,6443334.541
259,-1106.459153,1.63E-10,149948.2131,6443317.653
260,-1106.463214,1.62E-10,149939.4308,6443300.754
261,-1106.467422,1.62E-10,149930.2642,6443283.28
262,-1106.471291,1.62E-10,149921.8396,6443267.202
263,-1106.474433,1.62E-10,149914.966,6443254.172
264,-1106.47856,1.62E-10,149905.9461,6443237.049
265,-1106.48233,1.62E-10,149897.6855,6443221.417
266,-1106.48647,1.62E-10,149888.618,6443204.246
267,-1106.490437,1.62E-10,149879.953,6443187.788
268,-1106.494256,1.62E-10,149871.6105,6443171.93
269,-1106.498355,1.62E-10,149862.6705,6443154.915
270,-1106.502477,1.62E-10,149853.6513,6443137.818
271,-1106.506467,1.62E-10,149844.8916,6443121.29
272,-1106.51069,1.62E-10,149835.6775,6443103.754
273,-1106.515342,1.62E-10,149826.6589,6443086.685
274,-1106.518932,1.62E-10,149819.6742,6443073.526
275,-1106.523559,1.62E-10,149810.5806,6443056.62
276,-1106.528201,1.62E-10,149801.5012,6443039.632
277,-1106.532671,1.62E-10,149792.5751,6443023.368
278,-1106.537073,1.62E-10,149783.7938,6443007.354
279,-1106.541407,1.62E-10,149775.1262,6442991.595
280,-1106.545909,1.62E-10,149765.5746,6442976.064
281,-1106.550397,1.62E-10,149754.6136,6442961.008
282,-1106.55484,1.62E-10,149742.3821,6442947.22
283,-1106.55916,1.62E-10,149729.8257,6442934.423
284,-1106.563337,1.62E-10,149717.6515,6442922.081
285,-1106.567845,1.62E-10,149704.5859,6442908.693
286,-1106.571864,1.62E-10,149693.01,6442896.69
287,-1106.57638,1.62E-10,149679.9435,6442883.25
288,-1106.580528,1.62E-10,149668.0025,6442870.867
289,-1106.584929,1.62E-10,149655.193,6442857.851
290,-1106.58907,1.62E-10,149643.1145,6442845.617
291,-1106.593461,1.62E-10,149630.3368,6442832.627
292,-1106.597849,1.62E-10,149617.4676,6442819.75
293,-1106.599351,1.62E-10,149604.6464,6442806.932
294,-1106.600559,1.62E-10,149594.3174,6442796.663
295,-1106.602156,1.62E-10,149580.6256,6442783.091
296,-1106.603759,1.62E-10,149566.9017,6442769.467
297,-1106.605359,1.62E-10,149553.0718,6442756.007
298,-1106.606963,1.62E-10,149539.2403,6442742.463
299,-1106.608227,1.62E-10,149528.3278,6442731.794
300,-1106.609508,1.62E-10,149517.3189,6442720.96
301,-1106.611104,1.62E-10,149503.6126,6442707.438
302,-1106.612691,1.62E-10,149489.97,6442693.986
303,-1106.614276,1.62E-10,149476.3898,6442680.537
304,-1106.615806,1.62E-10,149463.1166,6442667.691
305,-1106.617343,1.62E-10,149449.6734,6442654.924
306,-1106.618947,1.62E-10,149435.7812,6442641.449
307,-1106.620548,1.62E-10,149421.89,6442628.023
308,-1106.622151,1.61E-10,149408.0593,6442614.499
309,-1106.623381,1.61E-10,149397.4943,6442604.072
310,-1106.624984,1.61E-10,149383.6334,6442590.592
311,-1106.626593,1.61E-10,149369.7705,6442577.003
312,-1106.628204,1.61E-10,149355.8612,6442563.427
313,-1106.640966,1.61E-10,149344.4419,6442552.274
314,-1106.655658,1.61E-10,149331.2782,6442539.433
315,-1106.671197,1.61E-10,149317.3689,6442525.852
316,-1106.686025,1.61E-10,149304.0941,6442512.892
317,-1106.700717,1.61E-10,149290.9306,6442500.052
318,-1106.715634,1.61E-10,149277.5766,6442487.015
319,-1106.729989,1.61E-10,149265.1432,6442474.05
320,-1106.735125,1.61E-10,149255.1973,6442458.166
321,-1106.740082,1.61E-10,149245.604,6442442.835
322,-1106.745188,1.61E-10,149235.7065,6442427.043
323,-1106.750179,1.61E-10,149226.0492,6442411.607
324,-1106.755089,1.61E-10,149216.5366,6442396.423
325,-1106.760413,1.61E-10,149206.2376,6442379.957
326,-1106.765447,1.61E-10,149196.4845,6442364.389
327,-1106.770003,1.61E-10,149187.6617,6442350.3
328,-1106.775331,1.61E-10,149177.347,6442333.821
329,-1106.780266,1.60E-10,149167.7864,6442318.558
330,-1106.785492,1.60E-10,149157.6644,6442302.397
331,-1106.79062,1.60E-10,149147.7349,6442286.539
332,-1106.795769,1.60E-10,149137.7731,6442270.614
333,-1106.800649,1.60E-10,149128.3248,6442255.522
334,-1106.804577,1.60E-10,149120.7212,6442243.373
335,-1106.809692,1.60E-10,149110.8082,6442227.555
336,-1106.814815,1.60E-10,149100.8946,6442211.71
337,-1106.8199,1.60E-10,149091.0456,6442195.985
338,-1106.82493,1.60E-10,149081.3088,6442180.43
339,-1106.829536,1.60E-10,149072.39,6442166.183
340,-1106.834964,1.60E-10,149063.1186,6442151.382
341,-1106.840343,1.60E-10,149053.9275,6442136.712
342,-1106.844763,1.60E-10,149046.3882,6442124.657
343,-1106.84945,1.60E-10,149038.384,6442111.875
344,-1106.855081,1.60E-10,149028.76,6442096.519
345,-1106.860814,1.60E-10,149018.9752,6442080.885
346,-1106.866202,1.60E-10,149009.7837,6442066.189
347,-1106.871591,1.60E-10,149000.5768,6442051.493
348,-1106.877406,1.60E-10,148990.6478,6442035.636
349,-1106.882567,1.60E-10,148981.8416,6442021.561
350,-1106.887888,1.60E-10,148972.7471,6442007.05
351,-1106.89316,1.60E-10,148963.7485,6441992.671
352,-1106.898278,1.60E-10,148955.0068,6441978.715
353,-1106.903672,1.60E-10,148945.7997,6441964.005
354,-1106.908857,1.60E-10,148936.9457,6441949.864
355,-1106.913786,1.60E-10,148928.5405,6441936.423
356,-1106.919014,1.60E-10,148919.6065,6441922.163
357,-1106.924631,1.60E-10,148910.0148,6441906.846
358,-1106.930024,1.60E-10,148900.8079,6441892.138
359,-1106.935432,1.60E-10,148891.5692,6441877.389
360,-1106.940446,1.59E-10,148883.3729,6441864.291
361,-1106.946117,1.59E-10,148874.1019,6441849.476
362,-1106.951712,1.59E-10,148864.9435,6441834.859
363,-1106.957478,1.59E-10,148855.5123,6441819.794
364,-1106.963108,1.59E-10,148846.3057,6441805.086
365,-1106.969163,1.59E-10,148836.4092,6441789.267
366,-1106.975222,1.59E-10,148826.497,6441773.436
367,-1106.980974,1.59E-10,148817.0822,6441758.411
368,-1106.986599,1.59E-10,148807.8915,6441743.715
369,-1106.992269,1.59E-10,148798.6052,6441728.901
370,-1106.998319,1.59E-10,148788.7091,6441713.096
371,-1107.004222,1.59E-10,148779.0693,6441697.675
372,-1107.010277,1.59E-10,148769.1575,6441681.856
373,-1107.014451,1.59E-10,148762.3251,6441670.951
374,-1107.018984,1.59E-10,148754.915,6441659.107
375,-1107.024615,1.59E-10,148745.7087,6441644.398
376,-1107.029921,1.59E-10,148737.0317,6441630.534
377,-1107.035283,1.59E-10,148728.2587,6441616.526
378,-1107.04106,1.59E-10,148718.8119,6441601.435
379,-1107.046478,1.59E-10,148709.9428,6441587.28
380,-1107.052569,1.59E-10,148700.7204,6441572.532
381,-1107.059003,1.59E-10,148690.969,6441556.952
382,-1107.065116,1.59E-10,148681.6989,6441542.151
383,-1107.07118,1.59E-10,148672.5089,6441527.469
384,-1107.077604,1.59E-10,148662.7736,6441511.916
385,-1107.084102,1.59E-10,148652.9263,6441496.19
386,-1107.087369,1.59E-10,148647.9706,6441488.281
387,-1107.09382,1.59E-10,148638.1875,6441472.662
388,-1107.09912,1.59E-10,148630.1681,6441459.827
389,-1107.105675,1.58E-10,148620.2248,6441443.958
390,-1107.111744,1.58E-10,148611.0192,6441429.263
391,-1107.118277,1.58E-10,148601.1236,6441413.445
392,-1107.124831,1.58E-10,148591.196,6441397.575
393,-1107.130923,1.58E-10,148581.9584,6441382.826
